Date,Open,Close,High,Low,Volume
2024-01-29 00:00:00-05:00,159.33999633789062,161.25999450683594,161.2899932861328,158.89999389648438,45270400
2024-01-30 00:00:00-05:00,160.6999969482422,159.0,161.72999572753906,158.49000549316406,45207400
2024-01-31 00:00:00-05:00,157.0,155.1999969482422,159.00999450683594,154.80999755859375,50284400
2024-02-01 00:00:00-05:00,155.8699951171875,159.27999877929688,159.75999450683594,155.6199951171875,76542400
2024-02-02 00:00:00-05:00,169.19000244140625,171.80999755859375,172.5,167.3300018310547,117154900
2024-02-05 00:00:00-05:00,170.1999969482422,170.30999755859375,170.5500030517578,167.6999969482422,55081300
2024-02-06 00:00:00-05:00,169.38999938964844,169.14999389648438,170.7100067138672,167.64999389648438,42505500
2024-02-07 00:00:00-05:00,169.47999572753906,170.52999877929688,170.8800048828125,168.94000244140625,47174100
2024-02-08 00:00:00-05:00,169.64999389648438,169.83999633789062,171.42999267578125,168.8800048828125,42316500
2024-02-09 00:00:00-05:00,170.89999389648438,174.4499969482422,175.0,170.5800018310547,56986000
2024-02-12 00:00:00-05:00,174.8000030517578,172.33999633789062,175.38999938964844,171.5399932861328,51050400
2024-02-13 00:00:00-05:00,167.72999572753906,168.63999938964844,170.9499969482422,165.75,56345100
2024-02-14 00:00:00-05:00,169.2100067138672,170.97999572753906,171.2100067138672,168.27999877929688,42815500
2024-02-15 00:00:00-05:00,170.5800018310547,169.8000030517578,171.1699981689453,167.58999633789062,49855200
2024-02-16 00:00:00-05:00,168.74000549316406,169.50999450683594,170.4199981689453,167.1699981689453,48074600
2024-02-20 00:00:00-05:00,167.8300018310547,167.0800018310547,168.7100067138672,165.74000549316406,41980300
2024-02-21 00:00:00-05:00,168.94000244140625,168.58999633789062,170.22999572753906,167.13999938964844,44575600
2024-02-22 00:00:00-05:00,173.10000610351562,174.5800018310547,174.8000030517578,171.77000427246094,55392400
2024-02-23 00:00:00-05:00,174.27999877929688,174.99000549316406,175.75,173.6999969482422,59715200
2024-02-26 00:00:00-05:00,175.6999969482422,174.72999572753906,176.3699951171875,174.25999450683594,44368600
2024-02-27 00:00:00-05:00,174.0800018310547,173.5399932861328,174.6199951171875,172.86000061035156,31141700
2024-02-28 00:00:00-05:00,172.44000244140625,173.16000366210938,174.0500030517578,172.27000427246094,28180500
2024-02-29 00:00:00-05:00,173.00999450683594,176.75999450683594,177.22000122070312,172.85000610351562,53805400
2024-03-01 00:00:00-05:00,176.75,178.22000122070312,178.72999572753906,176.07000732421875,31956200
2024-03-04 00:00:00-05:00,177.52999877929688,177.5800018310547,180.13999938964844,177.49000549316406,37381500
2024-03-05 00:00:00-05:00,176.92999267578125,174.1199951171875,176.92999267578125,173.3000030517578,37228300
2024-03-06 00:00:00-05:00,175.5399932861328,173.50999450683594,176.4600067138672,173.25999450683594,32090900
2024-03-07 00:00:00-05:00,174.8300018310547,176.82000732421875,177.99000549316406,173.72000122070312,34063300
2024-03-08 00:00:00-05:00,176.44000244140625,175.35000610351562,178.7899932861328,174.3300018310547,37853500
2024-03-11 00:00:00-04:00,174.30999755859375,171.9600067138672,174.47000122070312,171.47000122070312,28484800
2024-03-12 00:00:00-04:00,173.5,175.38999938964844,176.75999450683594,171.97999572753906,36610600
2024-03-13 00:00:00-04:00,175.89999389648438,176.55999755859375,177.6199951171875,175.5500030517578,30772600
2024-03-14 00:00:00-04:00,177.69000244140625,178.75,179.52999877929688,176.47000122070312,43705800
2024-03-15 00:00:00-04:00,176.63999938964844,174.4199981689453,177.92999267578125,173.89999389648438,72115500
2024-03-18 00:00:00-04:00,175.8000030517578,174.47999572753906,176.69000244140625,174.27999877929688,31250700
2024-03-19 00:00:00-04:00,174.22000122070312,175.89999389648438,176.08999633789062,173.52000427246094,26880900
