Date,Open,Close,High,Low,Volume
2024-01-31 00:00:00-05:00,185.92372797618197,183.2994842529297,185.98338263365994,183.24979478995033,55467800
2024-02-01 00:00:00-05:00,182.8919451500293,185.74481201171875,185.83427124755644,182.72296153753896,64885400
2024-02-02 00:00:00-05:00,178.78658786144558,184.7408447265625,186.21200777158808,178.18022776276848,102518000
2024-02-05 00:00:00-05:00,187.02711752504118,186.55992126464844,188.12055880845503,184.73090599759692,69668800
2024-02-06 00:00:00-05:00,185.74480203892318,188.1702423095703,188.180177168222,185.65534280788862,43490800
2024-02-07 00:00:00-05:00,189.5022571462235,188.27960205078125,189.9098139006124,187.48437342868021,53439000
2024-02-08 00:00:00-05:00,188.25971226684047,187.19610595703125,188.40881099372643,186.23189374257132,40962000
2024-02-09 00:00:00-05:00,187.76340641648085,187.9624786376953,189.0971204380579,187.11646725876852,45155200
2024-02-12 00:00:00-05:00,187.53448242231033,186.27044677734375,187.78330749959082,185.91213805857674,41781900
2024-02-13 00:00:00-05:00,184.89694454758455,184.1703643798828,185.33487911795885,182.64755610649428,56529500
2024-02-14 00:00:00-05:00,184.44906062504626,183.2845458984375,184.65806518525375,181.58259087415234,54630500
2024-02-15 00:00:00-05:00,182.68738521978767,182.9959259033203,183.62296999377594,180.4977274519665,65434500
2024-02-16 00:00:00-05:00,182.5579852711476,181.4532012939453,183.98127264473297,180.816209688257,49701400
2024-02-20 00:00:00-05:00,180.93565617660207,180.7067413330078,181.57264783618368,179.15407511197006,53665600
2024-02-21 00:00:00-05:00,181.08496152111414,181.4631805419922,182.03049388623003,179.81097819372195,41529700
2024-02-22 00:00:00-05:00,182.6177232415446,183.5035400390625,184.09077884972692,181.60252771208349,52292200
2024-02-23 00:00:00-05:00,184.14051969682032,181.6622314453125,184.1703774935557,181.37358582743232,45119700
2024-02-26 00:00:00-05:00,181.38353517321784,180.30860900878906,181.90108040317875,179.8009961275691,40867400
2024-02-27 00:00:00-05:00,180.24890489042258,181.77171325683594,183.05564406470424,178.71613380047907,54318900
2024-02-28 00:00:00-05:00,181.65227187035535,180.56739807128906,182.25940572629614,179.28346722817705,48953900
2024-02-29 00:00:00-05:00,180.41810366151438,179.90054321289062,181.71199718953457,178.6862755375109,136682600
2024-03-01 00:00:00-05:00,178.7061901764464,178.815673828125,179.6815803178056,176.54639012704013,73488000
2024-03-04 00:00:00-05:00,175.32213749041347,174.27708435058594,176.0686126971914,172.97322823226915,81510100
2024-03-05 00:00:00-05:00,169.95750255670077,169.3205108642578,171.23148594158673,168.8228606299405,95132400
2024-03-06 00:00:00-05:00,170.256065044738,168.32518005371094,170.43522699407845,167.88724549652,68587700
2024-03-07 00:00:00-05:00,168.35503848083317,168.20574951171875,169.92761476617306,167.6981518296525,71765100
2024-03-08 00:00:00-05:00,168.20576217934803,169.92762756347656,172.8836708711805,168.14604658720506,76114600
2024-03-11 00:00:00-04:00,172.12725037151972,171.93814086914062,173.56048535052068,171.2414336396481,60139500
2024-03-12 00:00:00-04:00,172.3362371923594,172.41586303710938,173.2121062975323,170.20629520329734,59825400
2024-03-13 00:00:00-04:00,171.95803650796105,170.32574462890625,172.37606081011293,169.95747319192603,52488700
2024-03-14 00:00:00-04:00,172.0973925529764,172.1869659423828,173.49080701178275,171.2414336176872,72913500
2024-03-15 00:00:00-04:00,170.3655638276482,171.80874633789062,171.80874633789062,169.48969463541124,121664700
2024-03-18 00:00:00-04:00,174.7448914522954,172.90357971191406,176.87483361469177,172.70452267737835,75604200
2024-03-19 00:00:00-04:00,173.52065910891577,175.2524871826172,175.77999515234478,172.2168180823409,55215200
