Date,Open,Close,High,Low,Volume
2024-02-06 00:00:00-05:00,143.9617232693515,143.4143524169922,144.6683516438696,142.5086787155993,29128200
2024-02-07 00:00:00-05:00,144.07120099538642,144.8474884033203,144.9271095715937,143.24514845900856,25208900
2024-02-08 00:00:00-05:00,145.13610759667097,145.21572875976562,145.6337284763745,144.40958536443537,22563800
2024-02-09 00:00:00-05:00,145.98206257663242,148.29103088378906,148.72893971350393,145.4844416676264,26829500
2024-02-12 00:00:00-05:00,147.71378276281595,146.82801818847656,148.62940337557924,146.66877585942618,21564100
2024-02-13 00:00:00-05:00,144.23043219737744,144.4493865966797,145.97210525516456,143.00628910032142,27837700
2024-02-14 00:00:00-05:00,145.38492345402256,145.24559020996094,145.82283227426896,143.40438681197526,22704200
2024-02-15 00:00:00-05:00,142.4589176078183,142.09068298339844,142.83711436988335,139.7916767428146,37590700
2024-02-16 00:00:00-05:00,142.30962780983683,139.85137939453125,142.5086731289085,139.47318265796596,31451100
2024-02-20 00:00:00-05:00,138.99547233345777,140.44851684570312,141.40395564806843,138.82628305113792,25144700
2024-02-21 00:00:00-05:00,140.7769473233704,141.87171936035156,142.01105260267784,140.0106068974836,23315700
2024-02-22 00:00:00-05:00,144.24037255378073,143.4043731689453,144.31004676227528,142.12051805553256,27191900
2024-02-23 00:00:00-05:00,142.98638054322166,143.27500915527344,143.99156924470117,142.74751705595645,19493800
2024-02-26 00:00:00-05:00,141.4636518564305,136.9154052734375,141.762227397812,136.73625387413543,53641800
2024-02-27 00:00:00-05:00,137.36328390942444,138.2191925048828,138.5874271285175,136.43770109534037,33099200
2024-02-28 00:00:00-05:00,137.24383567629263,135.7310791015625,137.35331287977036,134.76569335803654,37328600
2024-02-29 00:00:00-05:00,136.62678482870294,137.80117797851562,138.19926859997335,135.75096723807542,42133000
2024-03-01 00:00:00-05:00,137.7713278936221,136.4874725341797,138.20923675612528,136.2685181029281,31119500
2024-03-04 00:00:00-05:00,135.01450600221577,132.7154998779297,135.01450600221577,131.28234925858652,55999400
2024-03-05 00:00:00-05:00,131.2524924723796,132.03872680664062,132.60602191781157,130.04824322136915,40194800
2024-03-06 00:00:00-05:00,132.4865821068133,130.77476501464844,132.94440001172532,130.22739417958527,35318600
2024-03-07 00:00:00-05:00,132.15813947292824,133.74058532714844,134.29791825278284,130.98376154908195,37738200
2024-03-08 00:00:00-05:00,133.57141412234174,134.7657012939453,137.43294213765384,133.36240665387308,39343100
2024-03-11 00:00:00-04:00,135.48228773494432,137.01495361328125,138.4381574589102,135.48228773494432,32437800
2024-03-12 00:00:00-04:00,136.37798151039325,137.8409881591797,138.7168057955102,136.37798151039325,27563400
2024-03-13 00:00:00-04:00,138.33861305579995,139.12484741210938,140.4186648160553,138.3286661046211,23347200
2024-03-14 00:00:00-04:00,140.5181976030222,142.4191131591797,142.90677194087021,139.79167531307277,42753400
2024-03-15 00:00:00-04:00,141.8219663022628,140.50823974609375,142.49872348366935,139.36371767146207,49460600
2024-03-18 00:00:00-04:00,147.90287764978802,146.977294921875,151.4260267765602,146.4697270944285,69273700
2024-03-19 00:00:00-04:00,147.45502663716707,146.3303985595703,148.08201863565114,145.38492190024363,24070400
